,date,uid,gender,age_group,year,books_read,genre,when_listening
2654,2020-03,FYB94,male,30-49,2020,6.4,History,Walking/Shopping
2655,2020-03,UCO74,female,50-64,2020,6.3,Sci-Fi & Fantasy,Home
2656,2020-03,JMF22,male,65+,2020,8.3,Mysteries/Thrillers,Home
2657,2020-03,AXB90,female,18-29,2020,4.3,Mysteries/Thrillers,Home
2658,2020-03,ROB97,male,50-64,2020,8.7,Romance,Exercising
2659,2020-03,WLH11,female,18-29,2020,7.5,Sci-Fi & Fantasy,Home
2660,2020-03,RVF03,female,50-64,2020,9.8,Mysteries/Thrillers,Commuting
2661,2020-03,DFF64,female,18-29,2020,3.9,Business,Exercising
2662,2020-03,OKZ40,female,18-29,2020,4.7,Romance,Home
2663,2020-03,DTX14,female,18-29,2020,4.0,Mysteries/Thrillers,Exercising
2664,2020-03,WOA52,male,30-49,2020,6.5,Comedy,Exercising
2665,2020-03,FYC87,male,18-29,2020,4.0,Comedy,Commuting
2666,2020-03,PIC69,male,30-49,2020,7.7,Mysteries/Thrillers,Home
2667,2020-03,EDM80,female,30-49,2020,6.5,Podcasts,Home
2668,2020-03,UCA14,male,50-64,2020,5.0,Romance,Walking/Shopping
2669,2020-03,YRB14,female,18-29,2020,4.3,Business,Home
2670,2020-03,CRJ98,female,65+,2020,3.6,Romance,Home
2671,2020-03,VGL60,male,30-49,2020,3.5,Comedy,Home
2672,2020-03,AIK78,male,50-64,2020,5.2,Mysteries/Thrillers,Home
2673,2020-03,BBY21,female,50-64,2020,5.9,Podcasts,Walking/Shopping
2674,2020-03,UUP78,male,18-29,2020,7.3,History,Home
2675,2020-03,WGK93,female,18-29,2020,5.4,Mysteries/Thrillers,Commuting
2676,2020-03,QWW63,female,30-49,2020,8.0,Non-fiction,Home
2677,2020-03,RAJ76,male,30-49,2020,7.9,Mysteries/Thrillers,Walking/Shopping
2678,2020-03,CSP41,female,18-29,2020,5.0,Mysteries/Thrillers,Home
2679,2020-03,PTF60,female,18-29,2020,6.2,Romance,Walking/Shopping
2680,2020-03,FJU28,female,30-49,2020,3.6,Mysteries/Thrillers,Home
2681,2020-03,ZEA77,male,50-64,2020,4.5,Sci-Fi & Fantasy,Commuting
2682,2020-03,XRU31,male,18-29,2020,5.9,Mysteries/Thrillers,Commuting
2683,2020-03,ZPH80,female,18-29,2020,6.6,Romance,Commuting
2684,2020-03,BGD46,female,65+,2020,5.9,Comedy,Home
2685,2020-03,NOD59,male,50-64,2020,7.9,Romance,Home
2686,2020-03,IUQ76,female,18-29,2020,8.5,Romance,Home
2687,2020-03,LGC11,female,65+,2020,3.6,Sci-Fi & Fantasy,Exercising
2688,2020-03,TVV83,female,18-29,2020,7.7,Non-fiction,Exercising
2689,2020-03,RVD02,male,18-29,2020,4.8,Mysteries/Thrillers,Home
2690,2020-03,XUD81,female,65+,2020,4.9,Podcasts,Walking/Shopping
2691,2020-03,GEW80,male,18-29,2020,6.8,Romance,Commuting
2692,2020-03,AUK56,male,50-64,2020,9.2,Sci-Fi & Fantasy,Exercising
2693,2020-03,OEI57,male,18-29,2020,3.5,Romance,Walking/Shopping
2694,2020-03,IAD29,female,18-29,2020,7.8,Romance,Commuting
2695,2020-03,LMK88,male,50-64,2020,3.6,Comedy,Commuting
2696,2020-03,ERO80,male,65+,2020,4.9,Mysteries/Thrillers,Home
2697,2020-03,PEO84,male,30-49,2020,7.2,Podcasts,Home
2698,2020-03,NJY80,female,18-29,2020,4.1,Comedy,Commuting
2699,2020-03,BNI06,male,18-29,2020,4.1,History,Home
2700,2020-04,BCK19,male,18-29,2020,4.1,Mysteries/Thrillers,Commuting
2701,2020-04,ANI81,female,18-29,2020,6.5,Sci-Fi & Fantasy,Commuting
2702,2020-04,IIG04,female,18-29,2020,10.5,Business,Exercising
2703,2020-04,CPB34,male,30-49,2020,7.6,Mysteries/Thrillers,Walking/Shopping
2704,2020-04,XCD70,female,30-49,2020,4.5,Podcasts,Home
2705,2020-04,XOG87,male,30-49,2020,5.7,Sci-Fi & Fantasy,Commuting
2706,2020-04,IUF65,male,50-64,2020,2.8,Romance,Commuting
2707,2020-04,VIK75,male,30-49,2020,4.0,Sci-Fi & Fantasy,Commuting
2708,2020-04,RQR84,male,18-29,2020,6.7,Sci-Fi & Fantasy,Home
2709,2020-04,RJA71,male,50-64,2020,7.0,Mysteries/Thrillers,Commuting
2710,2020-04,VXR13,male,30-49,2020,6.8,Mysteries/Thrillers,Commuting
2711,2020-04,KBL53,female,50-64,2020,3.7,Business,Walking/Shopping
2712,2020-04,ECQ03,male,30-49,2020,5.1,Sci-Fi & Fantasy,Home
2713,2020-04,FNS96,female,30-49,2020,3.7,Mysteries/Thrillers,Commuting
2714,2020-04,ZZQ24,male,30-49,2020,6.9,Business,Commuting
2715,2020-04,EZL70,male,18-29,2020,5.0,Mysteries/Thrillers,Commuting
2716,2020-04,DFG32,female,30-49,2020,4.7,Mysteries/Thrillers,Exercising
2717,2020-04,LKC03,female,30-49,2020,5.2,Comedy,Home
2718,2020-04,CLA50,female,65+,2020,6.5,Business,Home
2719,2020-04,SKZ24,female,30-49,2020,2.4,Business,Exercising
2720,2020-04,TIJ69,male,30-49,2020,5.9,Sci-Fi & Fantasy,Home
2721,2020-04,WKS63,female,30-49,2020,5.1,Business,Exercising
2722,2020-04,GCW05,male,30-49,2020,4.2,Comedy,Exercising
2723,2020-04,NDR97,male,30-49,2020,7.6,Business,Home
2724,2020-04,KDZ56,male,18-29,2020,6.6,Romance,Home
2725,2020-04,UKB16,female,30-49,2020,4.5,Business,Exercising
2726,2020-04,JWT96,female,30-49,2020,2.8,Non-fiction,Exercising
2727,2020-04,HUA58,male,50-64,2020,1.4,Business,Home
2728,2020-04,NDN53,male,30-49,2020,5.6,Sci-Fi & Fantasy,Home
2729,2020-04,XIH52,female,18-29,2020,3.7,History,Walking/Shopping
2730,2020-04,IKY01,male,18-29,2020,6.8,Romance,Commuting
2731,2020-04,FZX15,female,50-64,2020,2.7,Mysteries/Thrillers,Commuting
2732,2020-04,CII59,male,18-29,2020,4.5,Podcasts,Walking/Shopping
2733,2020-04,VNU47,female,30-49,2020,3.2,Romance,Home
2734,2020-04,UGV54,female,18-29,2020,5.2,Mysteries/Thrillers,Home
2735,2020-04,KFN16,male,50-64,2020,8.8,Mysteries/Thrillers,Home
2736,2020-04,XUP46,female,65+,2020,2.3,Mysteries/Thrillers,Home
2737,2020-04,DBW36,female,18-29,2020,6.5,Mysteries/Thrillers,Home
2738,2020-04,KJU37,male,65+,2020,6.6,Sci-Fi & Fantasy,Exercising
2739,2020-04,VEZ04,female,18-29,2020,4.3,Mysteries/Thrillers,Exercising
2740,2020-04,NVE53,female,50-64,2020,5.6,Business,Commuting
2741,2020-04,XDG83,male,50-64,2020,3.5,Business,Home
2742,2020-04,YBK15,male,50-64,2020,4.3,Romance,Home
2743,2020-04,ZIQ24,male,18-29,2020,3.0,Podcasts,Home
2744,2020-04,OGR59,male,18-29,2020,9.1,Non-fiction,Commuting
2745,2020-04,HYE06,male,30-49,2020,5.2,Mysteries/Thrillers,Home
2746,2020-04,TMB91,male,18-29,2020,7.1,Mysteries/Thrillers,Commuting
2747,2020-04,WXF84,female,50-64,2020,5.4,Non-fiction,Commuting
2748,2020-04,XXU25,male,18-29,2020,7.9,Comedy,Home
2749,2020-04,ZIK60,male,18-29,2020,4.6,Romance,Home
2750,2020-04,GEK46,male,30-49,2020,6.1,Romance,Home
2751,2020-04,MEB57,male,30-49,2020,5.6,Non-fiction,Commuting
2752,2020-04,YVH84,male,50-64,2020,4.9,Non-fiction,Home
2753,2020-04,HCL52,male,18-29,2020,5.2,Romance,Home
2754,2020-04,FYB94,male,30-49,2020,2.1,Business,Home
2755,2020-04,UCO74,female,50-64,2020,2.2,Sci-Fi & Fantasy,Exercising
2756,2020-04,JMF22,male,65+,2020,7.0,Non-fiction,Walking/Shopping
2757,2020-04,AXB90,female,18-29,2020,2.7,Sci-Fi & Fantasy,Home
2758,2020-04,ROB97,male,50-64,2020,6.2,Podcasts,Exercising
2759,2020-04,WLH11,female,18-29,2020,3.8,Podcasts,Home
2760,2020-04,RVF03,female,50-64,2020,3.0,Non-fiction,Home
2761,2020-04,DFF64,female,18-29,2020,1.7,Mysteries/Thrillers,Commuting
2762,2020-04,OKZ40,female,18-29,2020,7.2,Sci-Fi & Fantasy,Walking/Shopping
2763,2020-04,DTX14,female,18-29,2020,6.2,Sci-Fi & Fantasy,Commuting
2764,2020-04,WOA52,male,30-49,2020,6.9,Mysteries/Thrillers,Walking/Shopping
2765,2020-04,FYC87,male,18-29,2020,5.0,Podcasts,Home
2766,2020-04,PIC69,male,30-49,2020,5.8,Non-fiction,Commuting
2767,2020-04,EDM80,female,30-49,2020,5.8,Non-fiction,Home
2768,2020-04,UCA14,male,50-64,2020,6.6,Business,Home
2769,2020-04,YRB14,female,18-29,2020,5.6,Sci-Fi & Fantasy,Home
2770,2020-04,CRJ98,female,65+,2020,7.1,Mysteries/Thrillers,Commuting
2771,2020-04,VGL60,male,30-49,2020,5.4,Comedy,Commuting
2772,2020-04,AIK78,male,50-64,2020,4.8,Non-fiction,Walking/Shopping
2773,2020-04,BBY21,female,50-64,2020,5.8,Business,Home
2774,2020-04,UUP78,male,18-29,2020,6.2,Mysteries/Thrillers,Home
2775,2020-04,WGK93,female,18-29,2020,8.0,Mysteries/Thrillers,Home
2776,2020-04,QWW63,female,30-49,2020,6.3,Non-fiction,Home
2777,2020-04,RAJ76,male,30-49,2020,7.6,Mysteries/Thrillers,Exercising
2778,2020-04,CSP41,female,18-29,2020,6.7,Non-fiction,Home
2779,2020-04,PTF60,female,18-29,2020,4.3,Mysteries/Thrillers,Commuting
2780,2020-04,FJU28,female,30-49,2020,6.8,Mysteries/Thrillers,Commuting
2781,2020-04,ZEA77,male,50-64,2020,4.2,Podcasts,Commuting
2782,2020-04,XRU31,male,18-29,2020,7.9,Sci-Fi & Fantasy,Commuting
2783,2020-04,ZPH80,female,18-29,2020,4.4,Podcasts,Home
2784,2020-04,BGD46,female,65+,2020,8.2,Romance,Home
2785,2020-04,NOD59,male,50-64,2020,8.2,Mysteries/Thrillers,Walking/Shopping
2786,2020-04,IUQ76,female,18-29,2020,5.3,Mysteries/Thrillers,Home
2787,2020-04,LGC11,female,65+,2020,6.4,Comedy,Exercising
2788,2020-04,TVV83,female,18-29,2020,4.7,Non-fiction,Commuting
2789,2020-04,RVD02,male,18-29,2020,4.6,Sci-Fi & Fantasy,Commuting
2790,2020-04,XUD81,female,65+,2020,5.4,Sci-Fi & Fantasy,Walking/Shopping
2791,2020-04,GEW80,male,18-29,2020,6.2,Mysteries/Thrillers,Commuting
2792,2020-04,AUK56,male,50-64,2020,3.2,Comedy,Exercising
2793,2020-04,OEI57,male,18-29,2020,5.8,Business,Walking/Shopping
2794,2020-04,IAD29,female,18-29,2020,7.6,Sci-Fi & Fantasy,Walking/Shopping
2795,2020-04,LMK88,male,50-64,2020,5.3,Sci-Fi & Fantasy,Walking/Shopping
2796,2020-04,ERO80,male,65+,2020,1.5,Mysteries/Thrillers,Walking/Shopping
2797,2020-04,PEO84,male,30-49,2020,4.2,Podcasts,Exercising
2798,2020-04,NJY80,female,18-29,2020,2.8,Sci-Fi & Fantasy,Commuting
2799,2020-04,BNI06,male,18-29,2020,6.2,Romance,Commuting
2800,2020-05,BCK19,male,18-29,2020,5.0,Romance,Exercising
2801,2020-05,ANI81,female,18-29,2020,7.8,Romance,Exercising
2802,2020-05,IIG04,female,18-29,2020,8.5,Podcasts,Home
2803,2020-05,CPB34,male,30-49,2020,6.8,Sci-Fi & Fantasy,Exercising
2804,2020-05,XCD70,female,30-49,2020,6.7,Business,Home
2805,2020-05,XOG87,male,30-49,2020,7.5,Mysteries/Thrillers,Commuting
2806,2020-05,IUF65,male,50-64,2020,6.8,Romance,Commuting
2807,2020-05,VIK75,male,30-49,2020,7.3,Romance,Walking/Shopping
2808,2020-05,RQR84,male,18-29,2020,1.3,Business,Exercising
2809,2020-05,RJA71,male,50-64,2020,6.5,Podcasts,Commuting
2810,2020-05,VXR13,male,30-49,2020,4.2,Romance,Home
2811,2020-05,KBL53,female,50-64,2020,7.2,Podcasts,Exercising
2812,2020-05,ECQ03,male,30-49,2020,8.5,Romance,Home
2813,2020-05,FNS96,female,30-49,2020,5.1,Business,Exercising
2814,2020-05,ZZQ24,male,30-49,2020,4.9,Podcasts,Commuting
2815,2020-05,EZL70,male,18-29,2020,7.1,Romance,Home
2816,2020-05,DFG32,female,30-49,2020,6.2,Business,Walking/Shopping
2817,2020-05,LKC03,female,30-49,2020,5.5,Mysteries/Thrillers,Home
2818,2020-05,CLA50,female,65+,2020,5.3,Sci-Fi & Fantasy,Home
2819,2020-05,SKZ24,female,30-49,2020,2.4,Sci-Fi & Fantasy,Commuting
2820,2020-05,TIJ69,male,30-49,2020,7.0,Mysteries/Thrillers,Commuting
2821,2020-05,WKS63,female,30-49,2020,5.4,Non-fiction,Home
2822,2020-05,GCW05,male,30-49,2020,5.6,Romance,Walking/Shopping
2823,2020-05,NDR97,male,30-49,2020,3.1,Romance,Home
2824,2020-05,KDZ56,male,18-29,2020,4.0,Comedy,Home
2825,2020-05,UKB16,female,30-49,2020,6.8,Mysteries/Thrillers,Home
2826,2020-05,JWT96,female,30-49,2020,2.8,Non-fiction,Exercising
2827,2020-05,HUA58,male,50-64,2020,7.0,Podcasts,Exercising
2828,2020-05,NDN53,male,30-49,2020,6.3,Podcasts,Exercising
2829,2020-05,XIH52,female,18-29,2020,7.6,Comedy,Walking/Shopping
2830,2020-05,IKY01,male,18-29,2020,6.3,Sci-Fi & Fantasy,Home
2831,2020-05,FZX15,female,50-64,2020,8.2,Podcasts,Commuting
2832,2020-05,CII59,male,18-29,2020,5.8,Mysteries/Thrillers,Commuting
2833,2020-05,VNU47,female,30-49,2020,3.7,Business,Home
2834,2020-05,UGV54,female,18-29,2020,5.9,Comedy,Walking/Shopping
2835,2020-05,KFN16,male,50-64,2020,6.5,Mysteries/Thrillers,Exercising
2836,2020-05,XUP46,female,65+,2020,5.8,Children,Home
2837,2020-05,DBW36,female,18-29,2020,6.1,Sci-Fi & Fantasy,Commuting
2838,2020-05,KJU37,male,65+,2020,5.4,Mysteries/Thrillers,Home
2839,2020-05,VEZ04,female,18-29,2020,7.1,Romance,Walking/Shopping
2840,2020-05,NVE53,female,50-64,2020,3.9,Mysteries/Thrillers,Home
2841,2020-05,XDG83,male,50-64,2020,5.3,Podcasts,Home
2842,2020-05,YBK15,male,50-64,2020,4.8,Mysteries/Thrillers,Home
2843,2020-05,ZIQ24,male,18-29,2020,8.9,Podcasts,Home
2844,2020-05,OGR59,male,18-29,2020,4.3,Podcasts,Commuting
2845,2020-05,HYE06,male,30-49,2020,8.0,Non-fiction,Exercising
2846,2020-05,TMB91,male,18-29,2020,9.6,History,Exercising
2847,2020-05,WXF84,female,50-64,2020,4.6,Children,Walking/Shopping
2848,2020-05,XXU25,male,18-29,2020,6.3,Romance,Commuting
2849,2020-05,ZIK60,male,18-29,2020,4.8,Sci-Fi & Fantasy,Home
2850,2020-05,GEK46,male,30-49,2020,8.3,Mysteries/Thrillers,Commuting
2851,2020-05,MEB57,male,30-49,2020,1.5,Mysteries/Thrillers,Walking/Shopping
2852,2020-05,YVH84,male,50-64,2020,5.8,Comedy,Home
2853,2020-05,HCL52,male,18-29,2020,5.2,Sci-Fi & Fantasy,Exercising
2854,2020-05,FYB94,male,30-49,2020,3.9,Comedy,Commuting
2855,2020-05,UCO74,female,50-64,2020,7.6,Business,Home
2856,2020-05,JMF22,male,65+,2020,4.9,Romance,Commuting
2857,2020-05,AXB90,female,18-29,2020,3.5,Business,Walking/Shopping
2858,2020-05,ROB97,male,50-64,2020,5.9,Romance,Home
2859,2020-05,WLH11,female,18-29,2020,4.3,Mysteries/Thrillers,Walking/Shopping
2860,2020-05,RVF03,female,50-64,2020,6.6,Romance,Commuting
2861,2020-05,DFF64,female,18-29,2020,4.2,Mysteries/Thrillers,Commuting
2862,2020-05,OKZ40,female,18-29,2020,6.2,Non-fiction,Exercising
2863,2020-05,DTX14,female,18-29,2020,6.7,Romance,Commuting
2864,2020-05,WOA52,male,30-49,2020,9.4,Comedy,Home
2865,2020-05,FYC87,male,18-29,2020,4.6,History,Home
2866,2020-05,PIC69,male,30-49,2020,7.6,Business,Walking/Shopping
2867,2020-05,EDM80,female,30-49,2020,3.8,Non-fiction,Walking/Shopping
2868,2020-05,UCA14,male,50-64,2020,4.2,Comedy,Exercising
2869,2020-05,YRB14,female,18-29,2020,5.5,Romance,Exercising
2870,2020-05,CRJ98,female,65+,2020,6.3,Mysteries/Thrillers,Commuting
2871,2020-05,VGL60,male,30-49,2020,5.2,Podcasts,Commuting
2872,2020-05,AIK78,male,50-64,2020,3.9,Romance,Home
2873,2020-05,BBY21,female,50-64,2020,4.7,Business,Commuting
2874,2020-05,UUP78,male,18-29,2020,5.0,Non-fiction,Home
2875,2020-05,WGK93,female,18-29,2020,4.6,Mysteries/Thrillers,Home
2876,2020-05,QWW63,female,30-49,2020,6.4,Mysteries/Thrillers,Commuting
2877,2020-05,RAJ76,male,30-49,2020,3.6,Mysteries/Thrillers,Home
2878,2020-05,CSP41,female,18-29,2020,5.1,Sci-Fi & Fantasy,Commuting
2879,2020-05,PTF60,female,18-29,2020,9.1,Romance,Home
2880,2020-05,FJU28,female,30-49,2020,8.5,Mysteries/Thrillers,Commuting
2881,2020-05,ZEA77,male,50-64,2020,4.7,Romance,Walking/Shopping
2882,2020-05,XRU31,male,18-29,2020,6.4,Mysteries/Thrillers,Exercising
2883,2020-05,ZPH80,female,18-29,2020,4.4,Mysteries/Thrillers,Exercising
2884,2020-05,BGD46,female,65+,2020,6.8,Comedy,Home
2885,2020-05,NOD59,male,50-64,2020,3.8,Sci-Fi & Fantasy,Exercising
2886,2020-05,IUQ76,female,18-29,2020,5.3,Sci-Fi & Fantasy,Commuting
2887,2020-05,LGC11,female,65+,2020,2.5,Mysteries/Thrillers,Home
2888,2020-05,TVV83,female,18-29,2020,8.4,Sci-Fi & Fantasy,Home
2889,2020-05,RVD02,male,18-29,2020,3.2,History,Exercising
2890,2020-05,XUD81,female,65+,2020,5.7,Mysteries/Thrillers,Home
2891,2020-05,GEW80,male,18-29,2020,6.3,Sci-Fi & Fantasy,Home
2892,2020-05,AUK56,male,50-64,2020,5.9,Podcasts,Home
2893,2020-05,OEI57,male,18-29,2020,2.7,Romance,Home
2894,2020-05,IAD29,female,18-29,2020,1.0,Children,Commuting
2895,2020-05,LMK88,male,50-64,2020,3.9,Podcasts,Commuting
2896,2020-05,ERO80,male,65+,2020,4.7,Mysteries/Thrillers,Home
2897,2020-05,PEO84,male,30-49,2020,3.3,Mysteries/Thrillers,Exercising
2898,2020-05,NJY80,female,18-29,2020,3.8,Podcasts,Commuting
2899,2020-05,BNI06,male,18-29,2020,4.8,Podcasts,Exercising
2900,2020-06,BCK19,male,18-29,2020,7.0,History,Home
2901,2020-06,ANI81,female,18-29,2020,10.2,Sci-Fi & Fantasy,Exercising
2902,2020-06,IIG04,female,18-29,2020,4.7,Business,Home
2903,2020-06,CPB34,male,30-49,2020,4.2,Romance,Exercising
2904,2020-06,XCD70,female,30-49,2020,8.9,Romance,Commuting
2905,2020-06,XOG87,male,30-49,2020,6.1,Podcasts,Home
2906,2020-06,IUF65,male,50-64,2020,5.8,Podcasts,Home
2907,2020-06,VIK75,male,30-49,2020,4.2,Mysteries/Thrillers,Exercising
2908,2020-06,RQR84,male,18-29,2020,2.7,Romance,Home
2909,2020-06,RJA71,male,50-64,2020,3.9,Podcasts,Home
2910,2020-06,VXR13,male,30-49,2020,7.6,Romance,Home
2911,2020-06,KBL53,female,50-64,2020,4.2,Mysteries/Thrillers,Exercising
2912,2020-06,ECQ03,male,30-49,2020,4.9,Mysteries/Thrillers,Exercising
2913,2020-06,FNS96,female,30-49,2020,6.3,History,Exercising
2914,2020-06,ZZQ24,male,30-49,2020,4.8,Comedy,Exercising
2915,2020-06,EZL70,male,18-29,2020,7.7,Podcasts,Home
2916,2020-06,DFG32,female,30-49,2020,6.4,Non-fiction,Commuting
2917,2020-06,LKC03,female,30-49,2020,9.6,Mysteries/Thrillers,Exercising
2918,2020-06,CLA50,female,65+,2020,7.2,Mysteries/Thrillers,Home
2919,2020-06,SKZ24,female,30-49,2020,5.3,Mysteries/Thrillers,Walking/Shopping
2920,2020-06,TIJ69,male,30-49,2020,3.7,Sci-Fi & Fantasy,Commuting
2921,2020-06,WKS63,female,30-49,2020,4.9,Mysteries/Thrillers,Home
2922,2020-06,GCW05,male,30-49,2020,3.0,Non-fiction,Commuting
2923,2020-06,NDR97,male,30-49,2020,5.8,Sci-Fi & Fantasy,Home
2924,2020-06,KDZ56,male,18-29,2020,7.8,Sci-Fi & Fantasy,Home
2925,2020-06,UKB16,female,30-49,2020,3.9,Comedy,Walking/Shopping
2926,2020-06,JWT96,female,30-49,2020,6.4,Sci-Fi & Fantasy,Commuting
2927,2020-06,HUA58,male,50-64,2020,5.0,Sci-Fi & Fantasy,Exercising
2928,2020-06,NDN53,male,30-49,2020,6.0,Romance,Commuting
2929,2020-06,XIH52,female,18-29,2020,6.2,Romance,Home
2930,2020-06,IKY01,male,18-29,2020,4.8,Non-fiction,Home
2931,2020-06,FZX15,female,50-64,2020,6.3,Comedy,Commuting
2932,2020-06,CII59,male,18-29,2020,3.0,Romance,Commuting
2933,2020-06,VNU47,female,30-49,2020,3.7,Sci-Fi & Fantasy,Home
2934,2020-06,UGV54,female,18-29,2020,9.7,Sci-Fi & Fantasy,Commuting
2935,2020-06,KFN16,male,50-64,2020,1.5,Mysteries/Thrillers,Home
2936,2020-06,XUP46,female,65+,2020,8.7,History,Home
2937,2020-06,DBW36,female,18-29,2020,5.7,Sci-Fi & Fantasy,Commuting
2938,2020-06,KJU37,male,65+,2020,6.2,Mysteries/Thrillers,Commuting
2939,2020-06,VEZ04,female,18-29,2020,6.5,Sci-Fi & Fantasy,Commuting
2940,2020-06,NVE53,female,50-64,2020,8.2,Romance,Commuting
2941,2020-06,XDG83,male,50-64,2020,3.2,Romance,Commuting
2942,2020-06,YBK15,male,50-64,2020,4.4,Comedy,Walking/Shopping
2943,2020-06,ZIQ24,male,18-29,2020,4.7,Comedy,Home
2944,2020-06,OGR59,male,18-29,2020,3.5,Mysteries/Thrillers,Commuting
2945,2020-06,HYE06,male,30-49,2020,3.3,Romance,Home
2946,2020-06,TMB91,male,18-29,2020,6.4,History,Commuting
2947,2020-06,WXF84,female,50-64,2020,6.3,Romance,Home
2948,2020-06,XXU25,male,18-29,2020,9.2,Non-fiction,Walking/Shopping
2949,2020-06,ZIK60,male,18-29,2020,4.4,Romance,Home
2950,2020-06,GEK46,male,30-49,2020,2.9,Non-fiction,Home
2951,2020-06,MEB57,male,30-49,2020,4.8,Podcasts,Walking/Shopping
2952,2020-06,YVH84,male,50-64,2020,5.6,History,Home
2953,2020-06,HCL52,male,18-29,2020,6.9,Romance,Home
2954,2020-06,FYB94,male,30-49,2020,2.7,Business,Exercising
2955,2020-06,UCO74,female,50-64,2020,6.6,Mysteries/Thrillers,Exercising
2956,2020-06,JMF22,male,65+,2020,7.4,Non-fiction,Home
2957,2020-06,AXB90,female,18-29,2020,3.7,Mysteries/Thrillers,Commuting
2958,2020-06,ROB97,male,50-64,2020,7.9,Mysteries/Thrillers,Home
2959,2020-06,WLH11,female,18-29,2020,4.9,Podcasts,Home
2960,2020-06,RVF03,female,50-64,2020,3.9,Podcasts,Commuting
2961,2020-06,DFF64,female,18-29,2020,5.0,Mysteries/Thrillers,Home
2962,2020-06,OKZ40,female,18-29,2020,6.8,Sci-Fi & Fantasy,Commuting
2963,2020-06,DTX14,female,18-29,2020,6.9,Sci-Fi & Fantasy,Walking/Shopping
2964,2020-06,WOA52,male,30-49,2020,7.4,Business,Commuting
2965,2020-06,FYC87,male,18-29,2020,9.6,Mysteries/Thrillers,Walking/Shopping
2966,2020-06,PIC69,male,30-49,2020,5.9,Mysteries/Thrillers,Exercising
2967,2020-06,EDM80,female,30-49,2020,6.5,Romance,Commuting
2968,2020-06,UCA14,male,50-64,2020,1.5,Business,Home
2969,2020-06,YRB14,female,18-29,2020,6.4,Podcasts,Commuting
2970,2020-06,CRJ98,female,65+,2020,5.2,Mysteries/Thrillers,Walking/Shopping
2971,2020-06,VGL60,male,30-49,2020,4.9,Mysteries/Thrillers,Commuting
2972,2020-06,AIK78,male,50-64,2020,2.8,Comedy,Walking/Shopping
2973,2020-06,BBY21,female,50-64,2020,8.5,Non-fiction,Commuting
2974,2020-06,UUP78,male,18-29,2020,6.9,Sci-Fi & Fantasy,Home
2975,2020-06,WGK93,female,18-29,2020,3.8,Romance,Commuting
2976,2020-06,QWW63,female,30-49,2020,2.5,Comedy,Home
2977,2020-06,RAJ76,male,30-49,2020,6.1,Non-fiction,Exercising
2978,2020-06,CSP41,female,18-29,2020,6.2,Podcasts,Commuting
2979,2020-06,PTF60,female,18-29,2020,2.7,Mysteries/Thrillers,Home
2980,2020-06,FJU28,female,30-49,2020,8.9,Comedy,Exercising
2981,2020-06,ZEA77,male,50-64,2020,3.9,History,Walking/Shopping
2982,2020-06,XRU31,male,18-29,2020,2.7,Sci-Fi & Fantasy,Exercising
2983,2020-06,ZPH80,female,18-29,2020,5.6,Mysteries/Thrillers,Home
2984,2020-06,BGD46,female,65+,2020,5.5,Mysteries/Thrillers,Commuting
2985,2020-06,NOD59,male,50-64,2020,6.4,Romance,Home
2986,2020-06,IUQ76,female,18-29,2020,6.2,Comedy,Exercising
2987,2020-06,LGC11,female,65+,2020,1.0,History,Walking/Shopping
2988,2020-06,TVV83,female,18-29,2020,1.2,Sci-Fi & Fantasy,Home
2989,2020-06,RVD02,male,18-29,2020,7.7,Podcasts,Home
2990,2020-06,XUD81,female,65+,2020,6.7,Romance,Home
2991,2020-06,GEW80,male,18-29,2020,4.4,Sci-Fi & Fantasy,Commuting
2992,2020-06,AUK56,male,50-64,2020,8.1,Mysteries/Thrillers,Home
2993,2020-06,OEI57,male,18-29,2020,6.2,Podcasts,Walking/Shopping
2994,2020-06,IAD29,female,18-29,2020,7.8,Children,Home
2995,2020-06,LMK88,male,50-64,2020,10.5,Non-fiction,Home
2996,2020-06,ERO80,male,65+,2020,6.9,Business,Commuting
2997,2020-06,PEO84,male,30-49,2020,5.9,Romance,Exercising
2998,2020-06,NJY80,female,18-29,2020,8.0,History,Home
2999,2020-06,BNI06,male,18-29,2020,6.3,Mysteries/Thrillers,Home
3000,2020-07,BCK19,male,18-29,2020,5.2,Sci-Fi & Fantasy,Home
3001,2020-07,ANI81,female,18-29,2020,4.1,Mysteries/Thrillers,Commuting
3002,2020-07,IIG04,female,18-29,2020,6.0,History,Home
3003,2020-07,CPB34,male,30-49,2020,8.3,Business,Exercising
3004,2020-07,XCD70,female,30-49,2020,4.0,Sci-Fi & Fantasy,Walking/Shopping
3005,2020-07,XOG87,male,30-49,2020,7.8,Non-fiction,Commuting
3006,2020-07,IUF65,male,50-64,2020,4.7,Comedy,Home
3007,2020-07,VIK75,male,30-49,2020,4.1,Sci-Fi & Fantasy,Home
3008,2020-07,RQR84,male,18-29,2020,5.8,Comedy,Home
3009,2020-07,RJA71,male,50-64,2020,8.3,Romance,Exercising
3010,2020-07,VXR13,male,30-49,2020,5.7,Mysteries/Thrillers,Home
3011,2020-07,KBL53,female,50-64,2020,3.2,Mysteries/Thrillers,Exercising
3012,2020-07,ECQ03,male,30-49,2020,1.0,History,Commuting
3013,2020-07,FNS96,female,30-49,2020,6.2,Sci-Fi & Fantasy,Commuting
3014,2020-07,ZZQ24,male,30-49,2020,8.8,History,Commuting
