,date,uid,gender,age_group,year,books_read
2738,2020-04,KJU37,male,65+,2020,4.554368123454294
2739,2020-04,VEZ04,female,18-29,2020,3.1336960998956327
2740,2020-04,NVE53,female,50-64,2020,1.717052913086759
2741,2020-04,XDG83,male,50-64,2020,5.649705874986267
2742,2020-04,YBK15,male,50-64,2020,3.8039582209069125
2743,2020-04,ZIQ24,male,18-29,2020,4.79452960285659
2744,2020-04,OGR59,male,18-29,2020,3.2958125506780456
2745,2020-04,HYE06,male,30-49,2020,3.439609920940323
2746,2020-04,TMB91,male,18-29,2020,3.1224575116200626
2747,2020-04,WXF84,female,50-64,2020,3.2488146879775193
2748,2020-04,XXU25,male,18-29,2020,1.7469707757402952
2749,2020-04,ZIK60,male,18-29,2020,3.7645187952046153
2750,2020-04,GEK46,male,30-49,2020,5.980402833883037
2751,2020-04,MEB57,male,30-49,2020,2.557941213375058
2752,2020-04,YVH84,male,50-64,2020,2.40813390163892
2753,2020-04,HCL52,male,18-29,2020,2.4965235763810587
2754,2020-04,FYB94,male,30-49,2020,7.047246568336974
2755,2020-04,UCO74,female,50-64,2020,6.194850409906918
2756,2020-04,JMF22,male,65+,2020,2.881841931962608
2757,2020-04,AXB90,female,18-29,2020,2.677564485526394
2758,2020-04,ROB97,male,50-64,2020,6.8894353159716974
2759,2020-04,WLH11,female,18-29,2020,4.544247357573247
2760,2020-04,RVF03,female,50-64,2020,5.244435346940383
2761,2020-04,DFF64,female,18-29,2020,5.969344120275183
2762,2020-04,OKZ40,female,18-29,2020,3.8656812262062084
2763,2020-04,DTX14,female,18-29,2020,5.143386986019706
2764,2020-04,WOA52,male,30-49,2020,5.665390627656324
2765,2020-04,FYC87,male,18-29,2020,0.9213510218676362
2766,2020-04,PIC69,male,30-49,2020,3.818194646275253
2767,2020-04,EDM80,female,30-49,2020,5.159304853376412
2768,2020-04,UCA14,male,50-64,2020,6.727798915767475
2769,2020-04,YRB14,female,18-29,2020,2.797208474440604
2770,2020-04,CRJ98,female,65+,2020,1.6141626424481768
2771,2020-04,VGL60,male,30-49,2020,4.570879831210665
2772,2020-04,AIK78,male,50-64,2020,3.852328899495732
2773,2020-04,BBY21,female,50-64,2020,5.78508849604771
2774,2020-04,UUP78,male,18-29,2020,3.6649568320220665
2775,2020-04,WGK93,female,18-29,2020,0.8919601756526796
2776,2020-04,QWW63,female,30-49,2020,6.291454755205723
2777,2020-04,RAJ76,male,30-49,2020,3.112282869432239
2778,2020-04,CSP41,female,18-29,2020,3.2101636846351513
2779,2020-04,PTF60,female,18-29,2020,3.474009264496919
2780,2020-04,FJU28,female,30-49,2020,3.6568877398898114
2781,2020-04,ZEA77,male,50-64,2020,4.293214999749661
2782,2020-04,XRU31,male,18-29,2020,2.27731987642684
2783,2020-04,ZPH80,female,18-29,2020,7.6089442960063245
2784,2020-04,BGD46,female,65+,2020,1.272980166240254
2785,2020-04,NOD59,male,50-64,2020,5.777147340266164
2786,2020-04,IUQ76,female,18-29,2020,1.7193902756183532
2787,2020-04,LGC11,female,65+,2020,2.5601365264294484
2788,2020-04,TVV83,female,18-29,2020,3.6522881205771007
2789,2020-04,RVD02,male,18-29,2020,4.572670151600439
2790,2020-04,XUD81,female,65+,2020,2.732252414010036
2791,2020-04,GEW80,male,18-29,2020,4.1861266910586625
2792,2020-04,AUK56,male,50-64,2020,7.81700351368304
2793,2020-04,OEI57,male,18-29,2020,4.668707446828571
2794,2020-04,IAD29,female,18-29,2020,3.3816039536145217
2795,2020-04,LMK88,male,50-64,2020,5.3444275598968645
2796,2020-04,ERO80,male,65+,2020,5.880502149192202
2797,2020-04,PEO84,male,30-49,2020,3.2262176893987724
2798,2020-04,NJY80,female,18-29,2020,2.097249975324024
2799,2020-04,BNI06,male,18-29,2020,4.247157939180888
2800,2020-05,BCK19,male,18-29,2020,11.33025857603296
2801,2020-05,ANI81,female,18-29,2020,2.456520128579583
2802,2020-05,IIG04,female,18-29,2020,7.642562173928683
2803,2020-05,CPB34,male,30-49,2020,3.4132173083069346
2804,2020-05,XCD70,female,30-49,2020,2.7616582422366127
2805,2020-05,XOG87,male,30-49,2020,2.5822701248236686
2806,2020-05,IUF65,male,50-64,2020,4.029299756040727
2807,2020-05,VIK75,male,30-49,2020,3.917332400825867
2808,2020-05,RQR84,male,18-29,2020,6.386163566239391
2809,2020-05,RJA71,male,50-64,2020,1.4368529972657078
2810,2020-05,VXR13,male,30-49,2020,5.084978375618137
2811,2020-05,KBL53,female,50-64,2020,5.105404453603073
2812,2020-05,ECQ03,male,30-49,2020,6.170221077739994
2813,2020-05,FNS96,female,30-49,2020,4.512084131813705
2814,2020-05,ZZQ24,male,30-49,2020,4.564420538039943
2815,2020-05,EZL70,male,18-29,2020,2.7489054758986216
2816,2020-05,DFG32,female,30-49,2020,5.401179636424255
2817,2020-05,LKC03,female,30-49,2020,6.812228273010096
2818,2020-05,CLA50,female,65+,2020,1.775450690185349
2819,2020-05,SKZ24,female,30-49,2020,4.392202153507676
2820,2020-05,TIJ69,male,30-49,2020,5.140162187135914
2821,2020-05,WKS63,female,30-49,2020,2.549309054007516
2822,2020-05,GCW05,male,30-49,2020,4.445462648170019
2823,2020-05,NDR97,male,30-49,2020,4.494618352401234
2824,2020-05,KDZ56,male,18-29,2020,2.4817457377637604
2825,2020-05,UKB16,female,30-49,2020,3.3720462960534454
2826,2020-05,JWT96,female,30-49,2020,4.815046224813534
2827,2020-05,HUA58,male,50-64,2020,3.662623116101251
2828,2020-05,NDN53,male,30-49,2020,3.5075010287887007
2829,2020-05,XIH52,female,18-29,2020,5.991912405764285
2830,2020-05,IKY01,male,18-29,2020,0.8188644516100498
2831,2020-05,FZX15,female,50-64,2020,6.824355000971961
2832,2020-05,CII59,male,18-29,2020,4.480738801498314
2833,2020-05,VNU47,female,30-49,2020,8.837789238647716
2834,2020-05,UGV54,female,18-29,2020,3.707997172469481
2835,2020-05,KFN16,male,50-64,2020,1.222310567188564
2836,2020-05,XUP46,female,65+,2020,3.016146868915665
2837,2020-05,DBW36,female,18-29,2020,6.263872743492201
2838,2020-05,KJU37,male,65+,2020,2.2425058157074584
2839,2020-05,VEZ04,female,18-29,2020,6.619292412894323
2840,2020-05,NVE53,female,50-64,2020,4.372866424960373
2841,2020-05,XDG83,male,50-64,2020,6.002997444225057
2842,2020-05,YBK15,male,50-64,2020,2.5107820143682864
2843,2020-05,ZIQ24,male,18-29,2020,4.675788731239069
2844,2020-05,OGR59,male,18-29,2020,3.9827386459558234
2845,2020-05,HYE06,male,30-49,2020,9.679071674255356
2846,2020-05,TMB91,male,18-29,2020,3.580518223422553
2847,2020-05,WXF84,female,50-64,2020,5.523984152233502
2848,2020-05,XXU25,male,18-29,2020,5.391428922647817
2849,2020-05,ZIK60,male,18-29,2020,7.122464704303246
2850,2020-05,GEK46,male,30-49,2020,4.66340851509079
2851,2020-05,MEB57,male,30-49,2020,3.849807852111233
2852,2020-05,YVH84,male,50-64,2020,3.876586687693226
2853,2020-05,HCL52,male,18-29,2020,1.0654342978260338
2854,2020-05,FYB94,male,30-49,2020,3.985093999284958
2855,2020-05,UCO74,female,50-64,2020,4.7361349548594465
2856,2020-05,JMF22,male,65+,2020,2.3020883120160347
2857,2020-05,AXB90,female,18-29,2020,6.942526678841224
2858,2020-05,ROB97,male,50-64,2020,4.712480978835194
2859,2020-05,WLH11,female,18-29,2020,3.291892728988083
2860,2020-05,RVF03,female,50-64,2020,2.2143184855194122
2861,2020-05,DFF64,female,18-29,2020,3.471274538701526
2862,2020-05,OKZ40,female,18-29,2020,2.6151026777206274
2863,2020-05,DTX14,female,18-29,2020,7.137970159981576
2864,2020-05,WOA52,male,30-49,2020,2.8908731703212385
2865,2020-05,FYC87,male,18-29,2020,3.1693041692006725
2866,2020-05,PIC69,male,30-49,2020,4.623963037603107
2867,2020-05,EDM80,female,30-49,2020,5.121843143403975
2868,2020-05,UCA14,male,50-64,2020,2.872219161452483
2869,2020-05,YRB14,female,18-29,2020,4.013536165847517
2870,2020-05,CRJ98,female,65+,2020,2.8370694285428844
2871,2020-05,VGL60,male,30-49,2020,6.155755472330108
2872,2020-05,AIK78,male,50-64,2020,2.218498538639558
2873,2020-05,BBY21,female,50-64,2020,4.293081592839436
2874,2020-05,UUP78,male,18-29,2020,3.348539053069959
2875,2020-05,WGK93,female,18-29,2020,6.923075004585237
2876,2020-05,QWW63,female,30-49,2020,2.6660182556556435
2877,2020-05,RAJ76,male,30-49,2020,5.400678113672294
2878,2020-05,CSP41,female,18-29,2020,3.5422395826472357
2879,2020-05,PTF60,female,18-29,2020,4.3031673977422935
2880,2020-05,FJU28,female,30-49,2020,4.544424650746744
2881,2020-05,ZEA77,male,50-64,2020,3.000923726959699
2882,2020-05,XRU31,male,18-29,2020,5.3872023815068175
2883,2020-05,ZPH80,female,18-29,2020,4.737140318772528
2884,2020-05,BGD46,female,65+,2020,4.785374706347023
2885,2020-05,NOD59,male,50-64,2020,5.333916617702632
2886,2020-05,IUQ76,female,18-29,2020,5.097192862336728
2887,2020-05,LGC11,female,65+,2020,3.793969239567802
2888,2020-05,TVV83,female,18-29,2020,4.302677242760382
2889,2020-05,RVD02,male,18-29,2020,1.780928318920945
2890,2020-05,XUD81,female,65+,2020,5.559803206330751
2891,2020-05,GEW80,male,18-29,2020,4.000275030895046
2892,2020-05,AUK56,male,50-64,2020,3.419342422367315
2893,2020-05,OEI57,male,18-29,2020,6.206233700845861
2894,2020-05,IAD29,female,18-29,2020,6.382902880538894
2895,2020-05,LMK88,male,50-64,2020,3.0521448144077237
2896,2020-05,ERO80,male,65+,2020,4.239531519302367
2897,2020-05,PEO84,male,30-49,2020,2.251183320909676
2898,2020-05,NJY80,female,18-29,2020,2.2289240721497214
2899,2020-05,BNI06,male,18-29,2020,3.845581553495924
2900,2020-06,BCK19,male,18-29,2020,4.6911626304218785
2901,2020-06,ANI81,female,18-29,2020,3.57690062398899
2902,2020-06,IIG04,female,18-29,2020,1.3143233066795457
2903,2020-06,CPB34,male,30-49,2020,3.0404654872970918
2904,2020-06,XCD70,female,30-49,2020,4.402884412657547
2905,2020-06,XOG87,male,30-49,2020,1.9351325030076767
2906,2020-06,IUF65,male,50-64,2020,2.246030676543694
2907,2020-06,VIK75,male,30-49,2020,3.899961404877878
2908,2020-06,RQR84,male,18-29,2020,3.104105111624976
2909,2020-06,RJA71,male,50-64,2020,3.6552859352253253
2910,2020-06,VXR13,male,30-49,2020,3.8503757346806333
2911,2020-06,KBL53,female,50-64,2020,2.444885860206989
2912,2020-06,ECQ03,male,30-49,2020,3.746370392443368
2913,2020-06,FNS96,female,30-49,2020,0.9407607953703807
2914,2020-06,ZZQ24,male,30-49,2020,6.838881119048332
2915,2020-06,EZL70,male,18-29,2020,4.8085404177810975
2916,2020-06,DFG32,female,30-49,2020,1.540373392772993
2917,2020-06,LKC03,female,30-49,2020,2.858582711487835
2918,2020-06,CLA50,female,65+,2020,4.84390914845981
2919,2020-06,SKZ24,female,30-49,2020,5.177303324373851
2920,2020-06,TIJ69,male,30-49,2020,1.4047983430959654
2921,2020-06,WKS63,female,30-49,2020,5.00853242217826
2922,2020-06,GCW05,male,30-49,2020,2.9832776732832187
2923,2020-06,NDR97,male,30-49,2020,6.834616997849796
2924,2020-06,KDZ56,male,18-29,2020,6.559011175549796
2925,2020-06,UKB16,female,30-49,2020,2.761613785791017
2926,2020-06,JWT96,female,30-49,2020,3.844496241078734
2927,2020-06,HUA58,male,50-64,2020,2.326952512633717
2928,2020-06,NDN53,male,30-49,2020,8.277211525771017
2929,2020-06,XIH52,female,18-29,2020,5.4040891519869305
2930,2020-06,IKY01,male,18-29,2020,1.5567743138793437
2931,2020-06,FZX15,female,50-64,2020,3.665325155693121
2932,2020-06,CII59,male,18-29,2020,5.890670116881729
2933,2020-06,VNU47,female,30-49,2020,3.885133614475787
2934,2020-06,UGV54,female,18-29,2020,7.00389798019671
2935,2020-06,KFN16,male,50-64,2020,4.489069355512019
2936,2020-06,XUP46,female,65+,2020,3.3748057017981012
2937,2020-06,DBW36,female,18-29,2020,7.306750763398766
2938,2020-06,KJU37,male,65+,2020,2.2310441808213337
2939,2020-06,VEZ04,female,18-29,2020,1.2475958781920635
2940,2020-06,NVE53,female,50-64,2020,2.979182059792787
2941,2020-06,XDG83,male,50-64,2020,1.8585824463886569
2942,2020-06,YBK15,male,50-64,2020,2.9624464132298174
2943,2020-06,ZIQ24,male,18-29,2020,4.8277132804046845
2944,2020-06,OGR59,male,18-29,2020,2.745838617100312
2945,2020-06,HYE06,male,30-49,2020,4.746138664311386
2946,2020-06,TMB91,male,18-29,2020,2.987006851571166
2947,2020-06,WXF84,female,50-64,2020,5.10378306013329
2948,2020-06,XXU25,male,18-29,2020,5.592387734546956
2949,2020-06,ZIK60,male,18-29,2020,4.135654159855611
2950,2020-06,GEK46,male,30-49,2020,4.353490846327766
2951,2020-06,MEB57,male,30-49,2020,4.422157053388901
2952,2020-06,YVH84,male,50-64,2020,3.9979700118240378
2953,2020-06,HCL52,male,18-29,2020,3.9953730487752277
2954,2020-06,FYB94,male,30-49,2020,2.3483634051124245
2955,2020-06,UCO74,female,50-64,2020,6.08197026316428
2956,2020-06,JMF22,male,65+,2020,3.276537176277182
2957,2020-06,AXB90,female,18-29,2020,5.9002597360726075
2958,2020-06,ROB97,male,50-64,2020,2.285912270727794
2959,2020-06,WLH11,female,18-29,2020,3.6693473049979763
2960,2020-06,RVF03,female,50-64,2020,2.3244059220706843
2961,2020-06,DFF64,female,18-29,2020,3.8959041830826635
2962,2020-06,OKZ40,female,18-29,2020,3.319587517088852
2963,2020-06,DTX14,female,18-29,2020,6.119804464778879
2964,2020-06,WOA52,male,30-49,2020,7.096980353484889
2965,2020-06,FYC87,male,18-29,2020,4.2977667767712076
2966,2020-06,PIC69,male,30-49,2020,7.676779970759228
2967,2020-06,EDM80,female,30-49,2020,4.416233726015167
2968,2020-06,UCA14,male,50-64,2020,5.888351389244253
2969,2020-06,YRB14,female,18-29,2020,2.307723790571867
2970,2020-06,CRJ98,female,65+,2020,2.737115980880949
2971,2020-06,VGL60,male,30-49,2020,5.202742779205535
2972,2020-06,AIK78,male,50-64,2020,1.5309740757411419
2973,2020-06,BBY21,female,50-64,2020,3.2313779414838266
2974,2020-06,UUP78,male,18-29,2020,1.011964708651718
2975,2020-06,WGK93,female,18-29,2020,4.813924770950662
2976,2020-06,QWW63,female,30-49,2020,4.205973835634157
2977,2020-06,RAJ76,male,30-49,2020,5.717840613395545
2978,2020-06,CSP41,female,18-29,2020,5.397648004220341
2979,2020-06,PTF60,female,18-29,2020,6.557102758488226
2980,2020-06,FJU28,female,30-49,2020,2.0890850486845682
2981,2020-06,ZEA77,male,50-64,2020,1.2084498412141818
2982,2020-06,XRU31,male,18-29,2020,3.3102677557377342
2983,2020-06,ZPH80,female,18-29,2020,7.487811875593294
2984,2020-06,BGD46,female,65+,2020,0.8280759351038176
2985,2020-06,NOD59,male,50-64,2020,5.633117581067165
2986,2020-06,IUQ76,female,18-29,2020,5.329006722440717
2987,2020-06,LGC11,female,65+,2020,1.6769038890573036
2988,2020-06,TVV83,female,18-29,2020,3.7021495507872393
2989,2020-06,RVD02,male,18-29,2020,3.0574950580611264
2990,2020-06,XUD81,female,65+,2020,1.987796406708259
2991,2020-06,GEW80,male,18-29,2020,6.907997438636031
2992,2020-06,AUK56,male,50-64,2020,3.0860263129157244
2993,2020-06,OEI57,male,18-29,2020,3.5526804900566376
2994,2020-06,IAD29,female,18-29,2020,5.779962669325828
2995,2020-06,LMK88,male,50-64,2020,5.11455902289892
2996,2020-06,ERO80,male,65+,2020,3.9944271349852594
2997,2020-06,PEO84,male,30-49,2020,1.475018166779794
2998,2020-06,NJY80,female,18-29,2020,2.2896601356117507
2999,2020-06,BNI06,male,18-29,2020,4.712567096465142
3000,2020-07,BCK19,male,18-29,2020,3.887492665178776
3001,2020-07,ANI81,female,18-29,2020,2.322507408984312
3002,2020-07,IIG04,female,18-29,2020,3.2545565405707757
3003,2020-07,CPB34,male,30-49,2020,3.2617775388765207
3004,2020-07,XCD70,female,30-49,2020,3.00413206129595
3005,2020-07,XOG87,male,30-49,2020,2.4063810651622672
3006,2020-07,IUF65,male,50-64,2020,3.3397303512087255
3007,2020-07,VIK75,male,30-49,2020,2.341736196856518
3008,2020-07,RQR84,male,18-29,2020,3.566584545855534
3009,2020-07,RJA71,male,50-64,2020,1.7484081728037517
3010,2020-07,VXR13,male,30-49,2020,3.475593553888939
3011,2020-07,KBL53,female,50-64,2020,4.253647674236596
3012,2020-07,ECQ03,male,30-49,2020,8.844553292379102
3013,2020-07,FNS96,female,30-49,2020,5.110316472331312
3014,2020-07,ZZQ24,male,30-49,2020,6.295137226916868
3015,2020-07,EZL70,male,18-29,2020,1.7105781449633408
3016,2020-07,DFG32,female,30-49,2020,5.437058332128461
3017,2020-07,LKC03,female,30-49,2020,5.541057776317885
3018,2020-07,CLA50,female,65+,2020,7.449680774399931
3019,2020-07,SKZ24,female,30-49,2020,3.3614657845137264
3020,2020-07,TIJ69,male,30-49,2020,3.842051317283088
3021,2020-07,WKS63,female,30-49,2020,2.1589829979601975
3022,2020-07,GCW05,male,30-49,2020,2.714073144301569
3023,2020-07,NDR97,male,30-49,2020,1.8610635124880974
3024,2020-07,KDZ56,male,18-29,2020,1.3652865378094106
3025,2020-07,UKB16,female,30-49,2020,1.6310070338014278
3026,2020-07,JWT96,female,30-49,2020,6.989364410635906
3027,2020-07,HUA58,male,50-64,2020,3.293753262173132
3028,2020-07,NDN53,male,30-49,2020,5.512315398512982
3029,2020-07,XIH52,female,18-29,2020,5.566444348454839
3030,2020-07,IKY01,male,18-29,2020,2.858428946213661
3031,2020-07,FZX15,female,50-64,2020,2.755181274394962
3032,2020-07,CII59,male,18-29,2020,3.5149756381396413
3033,2020-07,VNU47,female,30-49,2020,3.183201727158545
3034,2020-07,UGV54,female,18-29,2020,2.2136445154813007
3035,2020-07,KFN16,male,50-64,2020,2.3787258372256974
3036,2020-07,XUP46,female,65+,2020,4.27817046733434
3037,2020-07,DBW36,female,18-29,2020,3.9833233277969877
3038,2020-07,KJU37,male,65+,2020,1.2938205049517264
3039,2020-07,VEZ04,female,18-29,2020,4.896150191711282
3040,2020-07,NVE53,female,50-64,2020,7.464991455397632
3041,2020-07,XDG83,male,50-64,2020,4.626166646554111
3042,2020-07,YBK15,male,50-64,2020,4.86024324443491
3043,2020-07,ZIQ24,male,18-29,2020,2.4315589646853635
3044,2020-07,OGR59,male,18-29,2020,6.10223183870058
3045,2020-07,HYE06,male,30-49,2020,2.980669402172769
3046,2020-07,TMB91,male,18-29,2020,6.160124727829007
3047,2020-07,WXF84,female,50-64,2020,8.480096670377332
3048,2020-07,XXU25,male,18-29,2020,1.8642942542046876
3049,2020-07,ZIK60,male,18-29,2020,5.168331332989661
3050,2020-07,GEK46,male,30-49,2020,3.96233856968131
3051,2020-07,MEB57,male,30-49,2020,4.26538081339773
3052,2020-07,YVH84,male,50-64,2020,6.373721583761329
3053,2020-07,HCL52,male,18-29,2020,5.891970392839463
3054,2020-07,FYB94,male,30-49,2020,1.869381301382421
3055,2020-07,UCO74,female,50-64,2020,3.4232343756592414
3056,2020-07,JMF22,male,65+,2020,3.1779278240396995
3057,2020-07,AXB90,female,18-29,2020,2.6561836626172166
3058,2020-07,ROB97,male,50-64,2020,5.277409114026149
3059,2020-07,WLH11,female,18-29,2020,4.698983760649328
3060,2020-07,RVF03,female,50-64,2020,7.912989101761278
3061,2020-07,DFF64,female,18-29,2020,1.480764648174485
3062,2020-07,OKZ40,female,18-29,2020,4.456574589908861
3063,2020-07,DTX14,female,18-29,2020,2.3013846788828696
3064,2020-07,WOA52,male,30-49,2020,1.607061410710986
3065,2020-07,FYC87,male,18-29,2020,1.9065434496630265
3066,2020-07,PIC69,male,30-49,2020,6.154038285318878
3067,2020-07,EDM80,female,30-49,2020,4.953330975392884
3068,2020-07,UCA14,male,50-64,2020,3.740638183633171
3069,2020-07,YRB14,female,18-29,2020,3.132594285076875
3070,2020-07,CRJ98,female,65+,2020,9.638555360915284
3071,2020-07,VGL60,male,30-49,2020,1.5439291046914967
3072,2020-07,AIK78,male,50-64,2020,3.6908194858780137
3073,2020-07,BBY21,female,50-64,2020,7.732065390146283
3074,2020-07,UUP78,male,18-29,2020,4.776348815649171
3075,2020-07,WGK93,female,18-29,2020,2.148534470473905
3076,2020-07,QWW63,female,30-49,2020,6.95986894804612
3077,2020-07,RAJ76,male,30-49,2020,2.6321964520433423
3078,2020-07,CSP41,female,18-29,2020,5.431026765352017
3079,2020-07,PTF60,female,18-29,2020,2.2165108990697813
3080,2020-07,FJU28,female,30-49,2020,3.1876091454422646
3081,2020-07,ZEA77,male,50-64,2020,6.591214608140518
3082,2020-07,XRU31,male,18-29,2020,4.241412955363478
3083,2020-07,ZPH80,female,18-29,2020,5.084028118846438
3084,2020-07,BGD46,female,65+,2020,3.715657307750797
3085,2020-07,NOD59,male,50-64,2020,6.658043756906778
3086,2020-07,IUQ76,female,18-29,2020,3.443764899790158
3087,2020-07,LGC11,female,65+,2020,3.870489896928421
3088,2020-07,TVV83,female,18-29,2020,2.0350064753458597
3089,2020-07,RVD02,male,18-29,2020,8.174434302014493
3090,2020-07,XUD81,female,65+,2020,3.5304339197763976
3091,2020-07,GEW80,male,18-29,2020,5.320940464027204
3092,2020-07,AUK56,male,50-64,2020,5.051024568706136
3093,2020-07,OEI57,male,18-29,2020,6.629582484250339
3094,2020-07,IAD29,female,18-29,2020,5.947214289354294
3095,2020-07,LMK88,male,50-64,2020,4.973028103096102
3096,2020-07,ERO80,male,65+,2020,4.841864499436786
3097,2020-07,PEO84,male,30-49,2020,2.161189794879386
3098,2020-07,NJY80,female,18-29,2020,6.820373927852216
3099,2020-07,BNI06,male,18-29,2020,4.858930365266607
3100,2020-08,BCK19,male,18-29,2020,8.222902788783896
3101,2020-08,ANI81,female,18-29,2020,2.9739366705489605
3102,2020-08,IIG04,female,18-29,2020,2.817026954431896
3103,2020-08,CPB34,male,30-49,2020,1.843294223447716
3104,2020-08,XCD70,female,30-49,2020,1.5989364484498636
3105,2020-08,XOG87,male,30-49,2020,0.916111512426049
3106,2020-08,IUF65,male,50-64,2020,1.0211006781059302
3107,2020-08,VIK75,male,30-49,2020,5.142519411695005
3108,2020-08,RQR84,male,18-29,2020,2.421086390351202
3109,2020-08,RJA71,male,50-64,2020,2.978806879409771
3110,2020-08,VXR13,male,30-49,2020,4.22437786186366
3111,2020-08,KBL53,female,50-64,2020,2.660006423803398
3112,2020-08,ECQ03,male,30-49,2020,4.294911581697705
3113,2020-08,FNS96,female,30-49,2020,3.2238953882936516
3114,2020-08,ZZQ24,male,30-49,2020,2.1395794737295253
3115,2020-08,EZL70,male,18-29,2020,5.321879005679561
3116,2020-08,DFG32,female,30-49,2020,4.400288107221324
3117,2020-08,LKC03,female,30-49,2020,5.413573863110346
3118,2020-08,CLA50,female,65+,2020,3.4377740165183517
3119,2020-08,SKZ24,female,30-49,2020,1.4413776781088803
3120,2020-08,TIJ69,male,30-49,2020,6.814302191843136
3121,2020-08,WKS63,female,30-49,2020,8.76457194280184
3122,2020-08,GCW05,male,30-49,2020,4.127514914010445
3123,2020-08,NDR97,male,30-49,2020,4.042455033468103
3124,2020-08,KDZ56,male,18-29,2020,6.8488897357911585
3125,2020-08,UKB16,female,30-49,2020,3.518251293734227
3126,2020-08,JWT96,female,30-49,2020,3.1617744145666173
3127,2020-08,HUA58,male,50-64,2020,1.7733473563031703
3128,2020-08,NDN53,male,30-49,2020,4.829486574310359
3129,2020-08,XIH52,female,18-29,2020,3.481048123648232
3130,2020-08,IKY01,male,18-29,2020,3.4514773578138493
3131,2020-08,FZX15,female,50-64,2020,7.112215519714659
3132,2020-08,CII59,male,18-29,2020,3.106585123955828
3133,2020-08,VNU47,female,30-49,2020,6.200245980709247
3134,2020-08,UGV54,female,18-29,2020,3.741711033713632
3135,2020-08,KFN16,male,50-64,2020,2.595446138329728
3136,2020-08,XUP46,female,65+,2020,4.46345384875923
3137,2020-08,DBW36,female,18-29,2020,2.7805443181204588
3138,2020-08,KJU37,male,65+,2020,3.6126595162920436
3139,2020-08,VEZ04,female,18-29,2020,5.2699932821607804
3140,2020-08,NVE53,female,50-64,2020,4.5195562186942695
3141,2020-08,XDG83,male,50-64,2020,4.554818186050466
3142,2020-08,YBK15,male,50-64,2020,2.6919929364707906
3143,2020-08,ZIQ24,male,18-29,2020,4.1988334433457375
3144,2020-08,OGR59,male,18-29,2020,2.608683925862029
3145,2020-08,HYE06,male,30-49,2020,2.077245217031665
3146,2020-08,TMB91,male,18-29,2020,5.955054746347754
3147,2020-08,WXF84,female,50-64,2020,6.753581074676044
3148,2020-08,XXU25,male,18-29,2020,5.8067154112211545
3149,2020-08,ZIK60,male,18-29,2020,4.408666648175138
3150,2020-08,GEK46,male,30-49,2020,3.0218798656374997
3151,2020-08,MEB57,male,30-49,2020,3.7125603031511023
3152,2020-08,YVH84,male,50-64,2020,4.992888404787295
3153,2020-08,HCL52,male,18-29,2020,5.386094453525059
3154,2020-08,FYB94,male,30-49,2020,5.226938633006482
3155,2020-08,UCO74,female,50-64,2020,5.368569763112698
3156,2020-08,JMF22,male,65+,2020,4.198065016113675
3157,2020-08,AXB90,female,18-29,2020,5.940016362205346
3158,2020-08,ROB97,male,50-64,2020,4.867592900242721
3159,2020-08,WLH11,female,18-29,2020,7.1643739150848464
3160,2020-08,RVF03,female,50-64,2020,2.217579711419955
3161,2020-08,DFF64,female,18-29,2020,1.258024047865443
3162,2020-08,OKZ40,female,18-29,2020,4.133912743898082
3163,2020-08,DTX14,female,18-29,2020,4.204033039875414
3164,2020-08,WOA52,male,30-49,2020,5.449367191446719
3165,2020-08,FYC87,male,18-29,2020,5.858958975141676
3166,2020-08,PIC69,male,30-49,2020,3.2318321920270514
3167,2020-08,EDM80,female,30-49,2020,6.690543863416043
3168,2020-08,UCA14,male,50-64,2020,3.842811953968027
3169,2020-08,YRB14,female,18-29,2020,4.7059494773393356
3170,2020-08,CRJ98,female,65+,2020,4.211921913768872
3171,2020-08,VGL60,male,30-49,2020,5.102630812301291
3172,2020-08,AIK78,male,50-64,2020,1.7346788342796415
3173,2020-08,BBY21,female,50-64,2020,2.0677655459711
3174,2020-08,UUP78,male,18-29,2020,3.4775344133058996
3175,2020-08,WGK93,female,18-29,2020,5.419422984372821
3176,2020-08,QWW63,female,30-49,2020,4.666771794577439
3177,2020-08,RAJ76,male,30-49,2020,2.6255011646627127
3178,2020-08,CSP41,female,18-29,2020,3.3403074385774807
3179,2020-08,PTF60,female,18-29,2020,4.611371973054432
3180,2020-08,FJU28,female,30-49,2020,3.35409137028197
3181,2020-08,ZEA77,male,50-64,2020,6.733848497032488
3182,2020-08,XRU31,male,18-29,2020,6.081980541651376
3183,2020-08,ZPH80,female,18-29,2020,8.203919136555184
3184,2020-08,BGD46,female,65+,2020,4.174540618957822
3185,2020-08,NOD59,male,50-64,2020,4.721963120471514
3186,2020-08,IUQ76,female,18-29,2020,5.402301105615262
3187,2020-08,LGC11,female,65+,2020,4.346008652353036
3188,2020-08,TVV83,female,18-29,2020,1.422282565237702
3189,2020-08,RVD02,male,18-29,2020,0.9161859209445602
3190,2020-08,XUD81,female,65+,2020,5.232857366093607
3191,2020-08,GEW80,male,18-29,2020,2.1813974358790524
3192,2020-08,AUK56,male,50-64,2020,5.985437475923577
3193,2020-08,OEI57,male,18-29,2020,8.19839223743736
3194,2020-08,IAD29,female,18-29,2020,5.842741785604909
3195,2020-08,LMK88,male,50-64,2020,7.505900887462146
3196,2020-08,ERO80,male,65+,2020,2.142812694652932
3197,2020-08,PEO84,male,30-49,2020,3.8587384616359905
